Time (HH:MM:SS) - Plot 0	RFU - Plot 0	Time (HH:MM:SS) - Plot 1	RFU - Plot 1	Time (HH:MM:SS) - Plot 2	RFU - Plot 2
685.457	4	685.457	2	685.457	0
686.458	2	686.458	2	686.458	1
687.458	1	687.458	2	687.458	2
688.459	2	688.459	1	688.459	2
689.46	2	689.46	1	689.46	2
690.46	3	690.46	1	690.46	1
691.461	2	691.461	1	691.461	1
692.462	1	692.462	1	692.462	0
693.462	1	693.462	1	693.462	0
694.463	0	694.463	1	694.463	1
695.464	0	695.464	1	695.464	1
696.464	1	696.464	1	696.464	2
697.465	2	697.465	1	697.465	1
698.466	3	698.466	0	698.466	0
699.466	3	699.466	0	699.466	0
700.467	3	700.467	0	700.467	1
701.468	3	701.468	0	701.468	1
702.468	3	702.468	0	702.468	1
703.469	2	703.469	0	703.469	2
704.47	1	704.47	0	704.47	3
705.47	0	705.47	1	705.47	4
706.471	0	706.471	1	706.471	5
707.472	2	707.472	2	707.472	6
708.472	3	708.472	2	708.472	5
709.473	4	709.473	2	709.473	5
710.474	4	710.474	2	710.474	4
711.474	3	711.474	2	711.474	4
712.475	3	712.475	1	712.475	4
713.476	5	713.476	1	713.476	4
714.476	6	714.476	1	714.476	4
715.477	8	715.477	2	715.477	4
716.478	7	716.478	2	716.478	4
717.478	7	717.478	2	717.478	4
718.479	7	718.479	2	718.479	3
719.48	7	719.48	2	719.48	2
720.48	7	720.48	2	720.48	2
721.481	6	721.481	1	721.481	3
722.482	5	722.482	1	722.482	3
723.482	4	723.482	1	723.482	2
724.483	3	724.483	1	724.483	1
725.484	2	725.484	0	725.484	1
726.484	2	726.484	0	726.484	1
727.485	1	727.485	0	727.485	1
728.486	1	728.486	1	728.486	0
729.486	0	729.486	2	729.486	0
730.487	0	730.487	2	730.487	0
731.488	0	731.488	2	731.488	1
732.488	1	732.488	2	732.488	2
733.489	2	733.489	1	733.489	2
